id,poland,longitude,latitude,optional
1532,P0809,24.46666668,53.23444394,TRUE
2898,P0809,24.45129968,53.15609994,TRUE
1308,P0808,23.38864989,53.58220997,TRUE
1802,P0808,23.12475592,53.40694397,TRUE
1811,P0808,23.77219184,53.32555552,TRUE
1831,P0808,23.49999988,53.41666697,TRUE
1832,P0808,23.49999988,53.41666697,TRUE
2938,P0808,23.60611086,53.53333296,TRUE
57,P0807,23.16432992,53.13332997,TRUE
58,P0807,23.16432992,53.13332997,TRUE
59,P0807,23.16432992,53.13332997,TRUE
60,P0807,23.16432992,53.13332997,TRUE
61,P0807,23.16432992,53.13332997,TRUE
62,P0807,23.16432992,53.13332997,TRUE
63,P0807,23.16432992,53.13332997,TRUE
64,P0807,23.16432992,53.13332997,TRUE
65,P0807,23.16432992,53.13332997,TRUE
66,P0807,23.16432992,53.13332997,TRUE
67,P0807,23.16432992,53.13332997,TRUE
68,P0807,23.16432992,53.13332997,TRUE
69,P0807,23.16432992,53.13332997,TRUE
70,P0807,23.16432992,53.13332997,TRUE
548,P0806,22.65263996,52.93559998,TRUE
744,P0806,22.78126995,53.06197998,TRUE
937,P0806,22.50777796,52.79861098,TRUE
967,P0806,22.88421994,52.99109998,TRUE
1485,P0806,22.71028995,52.85720998,TRUE
1695,P0806,22.86905994,53.15330998,TRUE
1696,P0806,22.86905994,53.15330998,TRUE
1862,P0806,22.74749995,53.16142998,TRUE
1894,P0806,22.95652994,52.94907998,TRUE
1924,P0806,22.54391996,52.87031998,TRUE
2014,P0806,22.77456995,53.20566998,TRUE
2050,P0806,22.81352995,53.07697998,TRUE
2927,P0806,22.51711996,52.91660998,TRUE
279,P0805,22.42972197,53.37841698,TRUE
555,P0805,22.26232997,53.25982999,TRUE
685,P0805,22.37665997,53.02231999,TRUE
938,P0805,22.04027798,53.16666699,TRUE
939,P0805,22.04027798,53.16666699,TRUE
1021,P0805,22.05934998,53.17805999,TRUE
1022,P0805,22.05934998,53.17805999,TRUE
1023,P0805,22.05934998,53.17805999,TRUE
1238,P0805,21.81540998,53.15062999,TRUE
1259,P0805,22.33833297,53.02638899,TRUE
1396,P0805,22.46391996,53.11004998,TRUE
1397,P0805,22.46391996,53.11004998,TRUE
1619,P0805,21.91767998,53.06256999,TRUE
2024,P0805,21.91432998,53.08756999,TRUE
2957,P0805,22.24318997,52.98549999,TRUE
2958,P0805,22.24318997,52.98549999,TRUE
2967,P0805,22.38772997,53.24846999,TRUE
2981,P0805,22.66564995,53.15510998,TRUE
1731,P0804,21.82552998,52.92630999,TRUE
501,P0803,23.82579983,53.68839996,TRUE
502,P0803,23.82579983,53.68839996,TRUE
503,P0803,23.82579983,53.68839996,TRUE
504,P0803,23.82579983,53.68839996,TRUE
505,P0803,23.82579983,53.68839996,TRUE
506,P0803,23.82579983,53.68839996,TRUE
507,P0803,23.82579983,53.68839996,TRUE
1029,P0803,23.78332983,53.68332996,TRUE
1030,P0803,23.78332983,53.68332996,TRUE
1666,P0803,24.01666679,53.45667795,TRUE
1787,P0803,23.83333283,53.71666696,TRUE
2012,P0803,23.9871998,53.72849996,TRUE
103,P0802,23.42652989,52.94555597,TRUE
143,P0802,22.83773994,52.74439998,TRUE
144,P0802,22.83773994,52.74439998,TRUE
145,P0802,22.83773994,52.74439998,TRUE
146,P0802,22.83773994,52.74439998,TRUE
147,P0802,22.83773994,52.74439998,TRUE
148,P0802,22.83773994,52.74439998,TRUE
149,P0802,22.83773994,52.74439998,TRUE
160,P0802,22.92729994,52.75441998,TRUE
416,P0802,23.42309989,52.67389997,TRUE
671,P0802,23.3253899,52.57313997,TRUE
682,P0802,22.68958995,52.42341998,TRUE
934,P0802,22.77944995,52.53636998,TRUE
971,P0802,22.74777795,52.62333298,TRUE
1067,P0802,22.84530994,52.86974998,TRUE
1068,P0802,22.84530994,52.86974998,TRUE
1216,P0802,22.76443995,52.55954998,TRUE
1275,P0802,22.63337996,52.47618998,TRUE
1388,P0802,22.89811994,52.69691998,TRUE
1389,P0802,22.89811994,52.69691998,TRUE
1709,P0802,22.75333295,52.50919698,TRUE
1756,P0802,22.86230994,52.42718998,TRUE
1772,P0802,22.96944394,52.48111098,TRUE
1790,P0802,22.65860996,52.50240998,TRUE
1791,P0802,22.65860996,52.50240998,TRUE
1984,P0802,22.95047994,52.49667998,TRUE
1985,P0802,22.95047994,52.49667998,TRUE
2858,P0802,22.57547996,52.68015998,TRUE
158,P0801,21.85703998,52.69947999,TRUE
1668,P0801,22.08114998,52.69333999,TRUE
3021,P0801,22.43424997,52.75431998,TRUE
979,P0723,19.26496,49.72209,TRUE
484,P0721,19.49799,49.8568,TRUE
1224,P0721,19.642778,49.944167,TRUE
1225,P0721,19.642778,49.944167,TRUE
1577,P0721,19.37576,50.00647,TRUE
1785,P0721,19.676944,49.868333,TRUE
1869,P0721,19.616667,49.833333,TRUE
1870,P0721,19.616667,49.833333,TRUE
3012,P0721,19.675556,49.782222,TRUE
268,P0720,20.97324,49.78575,TRUE
580,P0720,21.16267,50.12074999,TRUE
638,P0720,20.92004,49.77896,TRUE
973,P0720,21.016944,50.115989,TRUE
1519,P0720,20.95,49.933333,TRUE
1520,P0720,20.95,49.933333,TRUE
1871,P0720,20.98333,49.78333,TRUE
1958,P0720,20.98698,50.01381,TRUE
1959,P0720,20.98698,50.01381,TRUE
1960,P0720,20.98698,50.01381,TRUE
1961,P0720,20.98698,50.01381,TRUE
1962,P0720,20.98698,50.01381,TRUE
1963,P0720,20.98698,50.01381,TRUE
1964,P0720,20.98698,50.01381,TRUE
1965,P0720,20.98698,50.01381,TRUE
1966,P0720,20.98698,50.01381,TRUE
1967,P0720,20.98698,50.01381,TRUE
1968,P0720,20.98698,50.01381,TRUE
1969,P0720,20.98698,50.01381,TRUE
1970,P0720,20.98698,50.01381,TRUE
1971,P0720,20.98698,50.01381,TRUE
1972,P0720,20.98698,50.01381,TRUE
1973,P0720,20.98698,50.01381,TRUE
1974,P0720,20.98698,50.01381,TRUE
349,P0719,21.41140999,50.05145999,TRUE
350,P0719,21.41140999,50.05145999,TRUE
351,P0719,21.41140999,50.05145999,TRUE
352,P0719,21.41140999,50.05145999,TRUE
353,P0719,21.41140999,50.05145999,TRUE
561,P0719,21.48833299,50.15499999,TRUE
587,P0719,21.35171999,49.95143999,TRUE
588,P0719,21.35171999,49.95143999,TRUE
756,P0719,21.39611099,50.02924699,TRUE
1322,P0719,21.42295999,50.13523999,TRUE
1323,P0719,21.42295999,50.13523999,TRUE
1324,P0719,21.42295999,50.13523999,TRUE
1325,P0719,21.42295999,50.13523999,TRUE
2935,P0719,21.32694399,50.13277799,TRUE
2978,P0719,21.43138899,50.13222199,TRUE
1260,P0716,19.637222,49.516667,TRUE
2945,P0716,19.94885,49.29899,TRUE
2946,P0716,19.94885,49.29899,TRUE
2947,P0716,19.94885,49.29899,TRUE
915,P0715,20.58072,49.66435,TRUE
1370,P0715,20.69705,49.62177,TRUE
1371,P0715,20.69705,49.62177,TRUE
1372,P0715,20.69705,49.62177,TRUE
1373,P0715,20.69705,49.62177,TRUE
1374,P0715,20.69705,49.62177,TRUE
1781,P0715,20.58052,49.52522,TRUE
2887,P0715,20.91312,49.66486,TRUE
3005,P0715,20.79557,49.37549,TRUE
366,P0714,20.08936,49.88109,TRUE
367,P0714,20.08936,49.88109,TRUE
368,P0714,20.08936,49.88109,TRUE
369,P0714,20.08936,49.88109,TRUE
370,P0714,20.08936,49.88109,TRUE
456,P0714,20.2121,49.926,TRUE
620,P0714,19.853889,49.868056,TRUE
1409,P0714,19.78243,49.68079,TRUE
1759,P0714,19.9896,49.9014,TRUE
1983,P0714,19.87161,49.7272,TRUE
2995,P0714,19.780833,49.65,TRUE
2996,P0714,19.780833,49.65,TRUE
2997,P0714,19.780833,49.65,TRUE
2998,P0714,19.780833,49.65,TRUE
112,P0713,21.35149999,50.38547999,TRUE
248,P0713,21.44616999,50.33789999,TRUE
249,P0713,21.44616999,50.33789999,TRUE
278,P0713,21.52284999,50.37571999,TRUE
508,P0713,21.39999999,50.35163499,TRUE
1255,P0713,21.42389999,50.28708999,TRUE
1256,P0713,21.42389999,50.28708999,TRUE
1422,P0713,21.192222,50.15916699,TRUE
1679,P0713,21.25749999,50.22472199,TRUE
1680,P0713,21.25749999,50.22472199,TRUE
2939,P0713,21.53543999,50.41761999,TRUE
2974,P0713,21.23285999,50.15704999,TRUE
2975,P0713,21.23285999,50.15704999,TRUE
3003,P0713,21.26247999,50.17313999,TRUE
970,P0711,20.45045,49.76147,TRUE
1313,P0711,20.07992,49.67432,TRUE
77,P0710,20.05,50.01667,TRUE
106,P0710,19.91775,50.0139,TRUE
107,P0710,19.91775,50.0139,TRUE
109,P0710,19.77556,49.96469,TRUE
622,P0710,20.156944,50.108056,TRUE
623,P0710,20.156944,50.108056,TRUE
624,P0710,20.156944,50.108056,TRUE
625,P0710,20.156944,50.108056,TRUE
639,P0710,19.71934,50.03884,TRUE
959,P0710,19.9371,50.02561,TRUE
1057,P0710,20.11425,50.13582,TRUE
1296,P0710,19.88972,49.9389,TRUE
1354,P0710,19.69728,50.02699,TRUE
1565,P0710,20.02263,50.01467,TRUE
1641,P0710,19.81522,49.93531,TRUE
1642,P0710,19.81522,49.93531,TRUE
2804,P0710,20.06473,49.98738,TRUE
2805,P0710,20.06473,49.98738,TRUE
2806,P0710,20.06473,49.98738,TRUE
2807,P0710,20.06473,49.98738,TRUE
2808,P0710,20.06473,49.98738,TRUE
2809,P0710,20.06473,49.98738,TRUE
2810,P0710,20.06473,49.98738,TRUE
2811,P0710,20.06473,49.98738,TRUE
2812,P0710,20.06473,49.98738,TRUE
2813,P0710,20.06473,49.98738,TRUE
2885,P0710,19.945891,50.032222,TRUE
2934,P0710,19.79788,50.11425,TRUE
757,P0709,19.93658,50.06143,TRUE
758,P0709,19.93658,50.06143,TRUE
759,P0709,19.93658,50.06143,TRUE
760,P0709,19.93658,50.06143,TRUE
761,P0709,19.93658,50.06143,TRUE
762,P0709,19.93658,50.06143,TRUE
763,P0709,19.93658,50.06143,TRUE
764,P0709,19.93658,50.06143,TRUE
765,P0709,19.93658,50.06143,TRUE
766,P0709,19.93658,50.06143,TRUE
767,P0709,19.93658,50.06143,TRUE
768,P0709,19.93658,50.06143,TRUE
769,P0709,19.93658,50.06143,TRUE
770,P0709,19.93658,50.06143,TRUE
771,P0709,19.93658,50.06143,TRUE
772,P0709,19.93658,50.06143,TRUE
773,P0709,19.93658,50.06143,TRUE
774,P0709,19.93658,50.06143,TRUE
775,P0709,19.93658,50.06143,TRUE
776,P0709,19.93658,50.06143,TRUE
777,P0709,19.93658,50.06143,TRUE
778,P0709,19.93658,50.06143,TRUE
779,P0709,19.93658,50.06143,TRUE
780,P0709,19.93658,50.06143,TRUE
781,P0709,19.93658,50.06143,TRUE
782,P0709,19.93658,50.06143,TRUE
783,P0709,19.93658,50.06143,TRUE
784,P0709,19.93658,50.06143,TRUE
785,P0709,19.93658,50.06143,TRUE
786,P0709,19.93658,50.06143,TRUE
787,P0709,19.93658,50.06143,TRUE
788,P0709,19.93658,50.06143,TRUE
789,P0709,19.93658,50.06143,TRUE
790,P0709,19.93658,50.06143,TRUE
791,P0709,19.93658,50.06143,TRUE
792,P0709,19.93658,50.06143,TRUE
793,P0709,19.93658,50.06143,TRUE
794,P0709,19.93658,50.06143,TRUE
795,P0709,19.93658,50.06143,TRUE
796,P0709,19.93658,50.06143,TRUE
797,P0709,19.93658,50.06143,TRUE
798,P0709,19.93658,50.06143,TRUE
799,P0709,19.93658,50.06143,TRUE
800,P0709,19.93658,50.06143,TRUE
801,P0709,19.93658,50.06143,TRUE
802,P0709,19.93658,50.06143,TRUE
803,P0709,19.93658,50.06143,TRUE
804,P0709,19.93658,50.06143,TRUE
805,P0709,19.93658,50.06143,TRUE
806,P0709,19.93658,50.06143,TRUE
807,P0709,19.93658,50.06143,TRUE
808,P0709,19.93658,50.06143,TRUE
809,P0709,19.93658,50.06143,TRUE
810,P0709,19.93658,50.06143,TRUE
811,P0709,19.93658,50.06143,TRUE
812,P0709,19.93658,50.06143,TRUE
813,P0709,19.93658,50.06143,TRUE
814,P0709,19.93658,50.06143,TRUE
815,P0709,19.93658,50.06143,TRUE
816,P0709,19.93658,50.06143,TRUE
817,P0709,19.93658,50.06143,TRUE
818,P0709,19.93658,50.06143,TRUE
819,P0709,19.93658,50.06143,TRUE
820,P0709,19.93658,50.06143,TRUE
821,P0709,19.93658,50.06143,TRUE
822,P0709,19.93658,50.06143,TRUE
823,P0709,19.93658,50.06143,TRUE
824,P0709,19.93658,50.06143,TRUE
825,P0709,19.93658,50.06143,TRUE
826,P0709,19.93658,50.06143,TRUE
827,P0709,19.93658,50.06143,TRUE
828,P0709,19.93658,50.06143,TRUE
829,P0709,19.93658,50.06143,TRUE
830,P0709,19.93658,50.06143,TRUE
831,P0709,19.93658,50.06143,TRUE
832,P0709,19.93658,50.06143,TRUE
833,P0709,19.93658,50.06143,TRUE
834,P0709,19.93658,50.06143,TRUE
835,P0709,19.93658,50.06143,TRUE
836,P0709,19.93658,50.06143,TRUE
837,P0709,19.93658,50.06143,TRUE
838,P0709,19.93658,50.06143,TRUE
839,P0709,19.93658,50.06143,TRUE
840,P0709,19.93658,50.06143,TRUE
841,P0709,19.93658,50.06143,TRUE
842,P0709,19.93658,50.06143,TRUE
843,P0709,19.93658,50.06143,TRUE
844,P0709,19.93658,50.06143,TRUE
845,P0709,19.93658,50.06143,TRUE
846,P0709,19.93658,50.06143,TRUE
847,P0709,19.93658,50.06143,TRUE
848,P0709,19.93658,50.06143,TRUE
849,P0709,19.93658,50.06143,TRUE
850,P0709,19.93658,50.06143,TRUE
851,P0709,19.93658,50.06143,TRUE
852,P0709,19.93658,50.06143,TRUE
853,P0709,19.93658,50.06143,TRUE
854,P0709,19.93658,50.06143,TRUE
855,P0709,19.93658,50.06143,TRUE
856,P0709,19.93658,50.06143,TRUE
857,P0709,19.93658,50.06143,TRUE
858,P0709,19.93658,50.06143,TRUE
859,P0709,19.93658,50.06143,TRUE
860,P0709,19.93658,50.06143,TRUE
861,P0709,19.93658,50.06143,TRUE
862,P0709,19.93658,50.06143,TRUE
863,P0709,19.93658,50.06143,TRUE
864,P0709,19.93658,50.06143,TRUE
865,P0709,19.93658,50.06143,TRUE
866,P0709,19.93658,50.06143,TRUE
867,P0709,19.93658,50.06143,TRUE
868,P0709,19.93658,50.06143,TRUE
869,P0709,19.93658,50.06143,TRUE
870,P0709,19.93658,50.06143,TRUE
871,P0709,19.93658,50.06143,TRUE
872,P0709,19.93658,50.06143,TRUE
873,P0709,19.93658,50.06143,TRUE
874,P0709,19.93658,50.06143,TRUE
875,P0709,19.93658,50.06143,TRUE
876,P0709,19.93658,50.06143,TRUE
877,P0709,19.93658,50.06143,TRUE
878,P0709,19.93658,50.06143,TRUE
879,P0709,19.93658,50.06143,TRUE
880,P0709,19.93658,50.06143,TRUE
881,P0709,19.93658,50.06143,TRUE
882,P0709,19.93658,50.06143,TRUE
883,P0709,19.93658,50.06143,TRUE
884,P0709,19.93658,50.06143,TRUE
885,P0709,19.93658,50.06143,TRUE
886,P0709,19.93658,50.06143,TRUE
887,P0709,19.93658,50.06143,TRUE
888,P0709,19.93658,50.06143,TRUE
889,P0709,19.93658,50.06143,TRUE
890,P0709,19.93658,50.06143,TRUE
891,P0709,19.93658,50.06143,TRUE
892,P0709,19.93658,50.06143,TRUE
893,P0709,19.93658,50.06143,TRUE
894,P0709,19.93658,50.06143,TRUE
895,P0709,19.93658,50.06143,TRUE
896,P0709,19.93658,50.06143,TRUE
897,P0709,19.93658,50.06143,TRUE
898,P0709,19.93658,50.06143,TRUE
899,P0709,19.93658,50.06143,TRUE
900,P0709,19.93658,50.06143,TRUE
901,P0709,19.93658,50.06143,TRUE
902,P0709,19.93658,50.06143,TRUE
903,P0709,19.93658,50.06143,TRUE
904,P0709,19.93658,50.06143,TRUE
905,P0709,19.93658,50.06143,TRUE
906,P0709,19.93658,50.06143,TRUE
907,P0709,19.93658,50.06143,TRUE
908,P0709,19.93658,50.06143,TRUE
909,P0709,19.93658,50.06143,TRUE
910,P0709,19.93658,50.06143,TRUE
911,P0709,19.93658,50.06143,TRUE
912,P0709,19.93658,50.06143,TRUE
913,P0709,19.93658,50.06143,TRUE
914,P0709,19.93658,50.06143,TRUE
1502,P0709,19.9839,50.04502,TRUE
1503,P0709,19.9839,50.04502,TRUE
76,P0708,21.57388999,49.77172999,TRUE
81,P0708,21.29444399,49.81722199,TRUE
186,P0708,21.40829999,49.87979999,TRUE
265,P0708,21.38848999,49.64917999,TRUE
574,P0708,21.47251999,49.74505999,TRUE
575,P0708,21.47251999,49.74505999,TRUE
576,P0708,21.47251999,49.74505999,TRUE
577,P0708,21.47251999,49.74505999,TRUE
578,P0708,21.47251999,49.74505999,TRUE
601,P0708,21.27896999,49.87228999,TRUE
749,P0708,21.46055599,49.88694399,TRUE
962,P0708,21.54366999,49.67217999,TRUE
1578,P0708,21.36761999,49.88666999,TRUE
1776,P0708,21.33475999,49.74976999,TRUE
1783,P0708,21.37887999,49.87637999,TRUE
1826,P0708,21.50323999,49.83171999,TRUE
1827,P0708,21.50323999,49.83171999,TRUE
1903,P0708,21.27647999,49.77922999,TRUE
1904,P0708,21.27647999,49.77922999,TRUE
1913,P0708,21.22147,49.83941999,TRUE
1925,P0708,21.24669999,49.80918999,TRUE
3023,P0708,21.52375999,49.60352999,TRUE
71,P0706,21.26300999,49.73595999,TRUE
219,P0706,20.98,49.662222,TRUE
1000,P0706,21.29287999,49.67295999,TRUE
1001,P0706,21.29287999,49.67295999,TRUE
1853,P0706,21.157222,49.70194399,TRUE
2976,P0706,21.099167,49.691944,TRUE
2993,P0706,21.084722,49.666667,TRUE
2994,P0706,21.084722,49.666667,TRUE
3033,P0706,21.060278,49.769167,TRUE
339,P0705,20.98633,50.17462,TRUE
466,P0705,20.85689,50.191111,TRUE
496,P0705,20.885278,50.133333,TRUE
515,P0705,21.03144,50.19163,TRUE
552,P0705,20.72845,50.16546,TRUE
1346,P0705,20.723611,50.242778,TRUE
1486,P0705,20.900833,50.223889,TRUE
1750,P0705,21.054444,50.301944,TRUE
1782,P0705,21.05514,50.27799,TRUE
1845,P0705,20.871389,50.285278,TRUE
1846,P0705,20.871389,50.285278,TRUE
1847,P0705,20.871389,50.285278,TRUE
1920,P0705,21.07573,50.3099,TRUE
2017,P0705,20.74236,50.24161,TRUE
237,P0704,19.24801,50.10163,TRUE
255,P0704,19.40203,50.13546,TRUE
256,P0704,19.40203,50.13546,TRUE
257,P0704,19.40203,50.13546,TRUE
589,P0704,19.28617,50.18773,TRUE
590,P0704,19.28617,50.18773,TRUE
1351,P0704,19.5912,50.17305,TRUE
1450,P0704,19.65679,50.1777,TRUE
2002,P0704,19.46966,50.15931,TRUE
2888,P0704,19.58013,50.13433,TRUE
2894,P0704,19.6225,50.173889,TRUE
2969,P0704,19.35199,50.08259,TRUE
2970,P0704,19.35199,50.08259,TRUE
82,P0703,20.71352,49.86006,TRUE
171,P0703,20.60606,49.96911,TRUE
172,P0703,20.60606,49.96911,TRUE
173,P0703,20.60606,49.96911,TRUE
373,P0703,20.57386,49.77855,TRUE
374,P0703,20.57386,49.77855,TRUE
595,P0703,20.75,49.834444,TRUE
596,P0703,20.75,49.834444,TRUE
597,P0703,20.75,49.834444,TRUE
940,P0703,20.705556,50.083333,TRUE
941,P0703,20.705556,50.083333,TRUE
942,P0703,20.705556,50.083333,TRUE
1277,P0703,20.79074,49.9192,TRUE
1682,P0703,20.687222,49.851944,TRUE
2013,P0703,20.66066,49.85316,TRUE
3002,P0703,20.83038,50.13655,TRUE
93,P0702,20.43028,49.96905,TRUE
94,P0702,20.43028,49.96905,TRUE
95,P0702,20.43028,49.96905,TRUE
96,P0702,20.43028,49.96905,TRUE
97,P0702,20.43028,49.96905,TRUE
98,P0702,20.43028,49.96905,TRUE
99,P0702,20.43028,49.96905,TRUE
100,P0702,20.43028,49.96905,TRUE
543,P0702,20.39069,50.11522,TRUE
1019,P0702,20.313056,49.900833,TRUE
1341,P0702,20.22257,50.04066,TRUE
1342,P0702,20.22257,50.04066,TRUE
1375,P0702,20.46109,49.91465,TRUE
1376,P0702,20.46109,49.91465,TRUE
1454,P0702,20.505556,49.912222,TRUE
1504,P0702,20.334167,49.933333,TRUE
1612,P0702,20.433333,50.137222,TRUE
1646,P0702,20.48882,49.82193,TRUE
1799,P0702,20.34136,49.9079,TRUE
23,P0701,19.17612,50.03702,TRUE
24,P0701,19.17612,50.03702,TRUE
25,P0701,19.17612,50.03702,TRUE
26,P0701,19.17612,50.03702,TRUE
27,P0701,19.17612,50.03702,TRUE
75,P0701,19.04686,49.82245,TRUE
197,P0701,19.06908,49.72858,TRUE
207,P0701,19.19432,49.85182,TRUE
208,P0701,19.19432,49.85182,TRUE
209,P0701,19.19432,49.85182,TRUE
980,P0701,19.210278,49.952222,TRUE
1622,P0620,21.14713999,51.40252999,TRUE
1623,P0620,21.14713999,51.40252999,TRUE
1624,P0620,21.14713999,51.40252999,TRUE
1625,P0620,21.14713999,51.40252999,TRUE
1626,P0620,21.14713999,51.40252999,TRUE
1627,P0620,21.14713999,51.40252999,TRUE
1628,P0620,21.14713999,51.40252999,TRUE
1629,P0620,21.14713999,51.40252999,TRUE
1630,P0620,21.14713999,51.40252999,TRUE
1240,P0619,19.333611,50.493056,TRUE
1241,P0619,19.333611,50.493056,TRUE
1471,P0619,19.363889,50.65,TRUE
2983,P0619,19.41679,50.48766,TRUE
2984,P0619,19.41679,50.48766,TRUE
2985,P0619,19.41679,50.48766,TRUE
2986,P0619,19.41679,50.48766,TRUE
2987,P0619,19.41679,50.48766,TRUE
2988,P0619,19.41679,50.48766,TRUE
2989,P0619,19.41679,50.48766,TRUE
3035,P0619,19.4925,50.614444,TRUE
961,P0618,19.688889,50.776667,TRUE
995,P0618,19.57043,50.66393,TRUE
1378,P0618,19.76895,50.84763,TRUE
2815,P0618,19.625278,50.686944,TRUE
2881,P0618,19.96593,50.85256,TRUE
2882,P0618,19.96593,50.85256,TRUE
2936,P0618,19.606944,50.675278,TRUE
2937,P0618,19.606944,50.675278,TRUE
162,P0617,21.184167,50.40777799,TRUE
238,P0617,20.7486,50.6115,TRUE
414,P0617,20.82579,50.67155,TRUE
518,P0617,20.97229,50.53467,TRUE
1368,P0617,20.8326,50.33194,TRUE
1369,P0617,20.8326,50.33194,TRUE
1678,P0617,20.83317,50.47903,TRUE
1828,P0617,21.064167,50.464722,TRUE
1916,P0617,20.68794,50.51976,TRUE
1930,P0617,20.886944,50.370278,TRUE
516,P0616,19.16,50.26312,TRUE
633,P0616,19.141944,50.282778,TRUE
1813,P0616,19.10385,50.28682,TRUE
1814,P0616,19.10385,50.28682,TRUE
1815,P0616,19.10385,50.28682,TRUE
1816,P0616,19.10385,50.28682,TRUE
1817,P0616,19.10385,50.28682,TRUE
1818,P0616,19.10385,50.28682,TRUE
1819,P0616,19.10385,50.28682,TRUE
1820,P0616,19.10385,50.28682,TRUE
1821,P0616,19.10385,50.28682,TRUE
1822,P0616,19.10385,50.28682,TRUE
1823,P0616,19.10385,50.28682,TRUE
1824,P0616,19.10385,50.28682,TRUE
1825,P0616,19.10385,50.28682,TRUE
355,P0615,21.23583299,50.39722799,TRUE
356,P0615,21.23583299,50.39722799,TRUE
488,P0615,21.47740999,50.69710999,TRUE
673,P0615,21.45586999,50.65587999,TRUE
1470,P0615,21.31666999,50.61666999,TRUE
1525,P0615,21.28119999,50.43323999,TRUE
1526,P0615,21.28119999,50.43323999,TRUE
1527,P0615,21.28119999,50.43323999,TRUE
1690,P0615,21.20635999,50.52919999,TRUE
1691,P0615,21.20635999,50.52919999,TRUE
1692,P0615,21.20635999,50.52919999,TRUE
1693,P0615,21.20635999,50.52919999,TRUE
1723,P0615,21.74897999,50.68264999,TRUE
1858,P0615,21.19593999,50.51736999,TRUE
1859,P0615,21.19593999,50.51736999,TRUE
2925,P0615,21.31513999,50.65275999,TRUE
2971,P0615,21.64111099,50.62416699,TRUE
2972,P0615,21.64111099,50.62416699,TRUE
2982,P0615,21.85407999,50.80742999,TRUE
3004,P0615,21.21666999,50.41666999,TRUE
3030,P0615,21.24085999,50.44219999,TRUE
73,P0614,21.00354,51.69472,TRUE
594,P0614,21.33535999,51.43073999,TRUE
612,P0614,21.27999999,51.22485999,TRUE
935,P0614,20.85102,51.2915,TRUE
1041,P0614,20.855833,51.620556,TRUE
1285,P0614,21.04341,51.18604,TRUE
2820,P0614,20.84191,51.3023,TRUE
2922,P0614,20.81394,51.62494,TRUE
272,P0613,20.363611,50.400833,TRUE
273,P0613,20.363611,50.400833,TRUE
274,P0613,20.363611,50.400833,TRUE
275,P0613,20.363611,50.400833,TRUE
276,P0613,20.363611,50.400833,TRUE
277,P0613,20.363611,50.400833,TRUE
291,P0613,20.573056,50.1725,TRUE
358,P0613,20.46,50.493056,TRUE
371,P0613,20.57259,50.22173,TRUE
433,P0613,20.35849,50.41922,TRUE
562,P0613,20.355278,50.439444,TRUE
1258,P0613,20.5949,50.33933,TRUE
1382,P0613,20.424444,50.377222,TRUE
1449,P0613,20.540278,50.379722,TRUE
1469,P0613,20.46,50.513611,TRUE
1617,P0613,20.61104,50.19602,TRUE
1674,P0613,20.580833,50.591111,TRUE
1861,P0613,20.61413,50.33845,TRUE
2884,P0613,20.450556,50.52,TRUE
364,P0612,20.11127,51.26385,TRUE
435,P0612,19.967222,51.328333,TRUE
753,P0612,20.57222222,51.35861111,TRUE
1534,P0612,20.11338,51.35141,TRUE
1535,P0612,20.11338,51.35141,TRUE
2886,P0612,20.03427,51.32946,TRUE
2890,P0612,20.31784,51.39278,TRUE
2999,P0612,20.69134,51.36486,TRUE
241,P0611,21.32865999,50.93780999,TRUE
269,P0611,21.51425999,50.89027999,TRUE
335,P0611,21.78983999,50.82566999,TRUE
357,P0611,21.085,50.798889,TRUE
359,P0611,21.42066999,50.93113999,TRUE
430,P0611,21.42472199,50.83999999,TRUE
460,P0611,21.52533999,50.79723999,TRUE
461,P0611,21.52533999,50.79723999,TRUE
462,P0611,21.52533999,50.79723999,TRUE
752,P0611,21.67999999,50.98799999,TRUE
1421,P0611,21.38524999,50.92935999,TRUE
1423,P0611,21.38524999,50.92935999,TRUE
1648,P0611,21.12685,50.6683,TRUE
1672,P0611,21.145556,50.90972199,TRUE
1751,P0611,21.38611099,50.93861099,TRUE
1752,P0611,21.38611099,50.93861099,TRUE
2909,P0611,21.20555599,50.69888899,TRUE
84,P0610,19.55704,50.63324,TRUE
658,P0610,19.643333,50.476389,TRUE
741,P0610,19.752222,50.170278,TRUE
1383,P0610,19.82933,50.2079,TRUE
1384,P0610,19.82933,50.2079,TRUE
1395,P0610,19.56503,50.2813,TRUE
1400,P0610,19.855994,50.241944,TRUE
1734,P0610,19.97323,50.24424,TRUE
2892,P0610,19.75831,50.37957,TRUE
230,P0609,19.92723,50.40934,TRUE
333,P0609,20.34891,50.25664,TRUE
431,P0609,20.026944,50.377222,TRUE
637,P0609,19.97057,50.50535,TRUE
1217,P0609,20.2736,50.21584,TRUE
1218,P0609,20.2736,50.21584,TRUE
1243,P0609,20.02788,50.35648,TRUE
1244,P0609,20.02788,50.35648,TRUE
1327,P0609,20.14825,50.30736,TRUE
1357,P0609,20.37663,50.13222,TRUE
1483,P0609,20.2884,50.25352,TRUE
1567,P0609,20.28909,50.19275,TRUE
1747,P0609,19.864444,50.376667,TRUE
2788,P0609,20.31612,50.11012,TRUE
2923,P0609,19.9225,50.2838,TRUE
2924,P0609,19.9225,50.2838,TRUE
3039,P0609,20.27753,50.1264,TRUE
1292,P0608,21.28095999,51.84620999,TRUE
